"","PLT_CN","PREV_PLT_CN","PLOT.STATEAB","INVYR","ELEV","LAT","LON","TPH.PICO","TPH.PIEN","TPH.ABLA","TPH.total","TPH.Allhosts","QMD.PICO","QMD.PIEN","QMD.ABLA","QMD.Allhosts","QMD.total","BA.PICO","BA.PIEN","BA.ABLA","BA.total","BA.Allhosts","BA.Otherhosts","SDI.PICO","SDI.PIEN","SDI.ABLA","stand.MPB","stand.SB","stand.WBBB","stand.allBBs","BA.MPB","BA.SB","BA.WBBB","BA.allBBs","agentSB","agentMPB","agentWBBB","agents","nagents","hostsPICO","hostsPIEN","hostsABLA","hosts","nhosts","STATEFP","STATENS","AFFGEOID","GEOID","STUSPS","NAME","LSAD","ALAND","AWATER"
"7391",40422857010690,-9999,"89220.WY",2014,9220,43.486937,-110.566369,0,14.8708925683,550.2230250271,594.835702732,565.0939175954,0,27.94,23.9868221614578,24.0991625668,23.8382755164882,0,0.911759173060243,24.8642001133372,26.5483172635766,25.7759592863975,0,0,1.16473813821396,32.6789666819913,0,0,7,7,0,0,4.71010267683055,4.71010267683055,"absent","absent","WBBB","WBBB",1,"absent","PIEN","ABLA","PIEN+ABLA",2,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7392",40422859010690,-9999,"88559.WY",2018,8490,43.486081,-110.439719,0,327.1596365026,74.3544628415,416.3849919124,401.5140993441,0,27.0821223016889,15.493583600962,25.3391552725407,25.9167586735467,0,18.8458360511619,1.40184856657957,21.9657855189767,20.2476846177415,1.71810090123526,0,22.9196593497714,2.26249596899279,0,1,2,3,0,4.12597399008981,0.579456862878782,4.70543085296859,"SB","absent","WBBB","SB+WBBB",2,"absent","PIEN","ABLA","PIEN+ABLA",2,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7393",40422861010690,-9999,"81661.WY",2014,8760,43.495225,-110.269645,104.0962479781,163.5798182513,74.3544628415,342.0305290709,342.0305290709,29.1918515049271,33.6893356582006,22.9144041511011,30.2706513453141,30.2706513453141,6.96704571414463,14.5815911451576,3.06629884540004,24.6149357047023,24.6149357047023,0,8.6749388760995,16.1203807495761,4.06292689010986,2,0,0,2,2.59843829122392,0,0,2.59843829122392,"absent","MPB","absent","MPB",1,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7394",40422863010690,-9999,"85997.WY",2018,8570,43.490444,-110.138636,89.2253554098,14.8708925683,44.6126777049,148.708925683,148.708925683,19.3014932582948,39.116,38.4187070058325,28.6240081959183,28.6240081959183,2.61072066686101,1.78704797919808,5.17170901519146,9.56947766125055,9.56947766125055,0,3.80879080497436,1.99541463588085,5.75405032147302,2,0,0,2,0.938584484267635,0,0,0.938584484267635,"absent","MPB","absent","MPB",1,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7395",40422869010690,-9999,"88558.WY",2017,9370,43.440831,-110.51785,0,208.1924959562,594.835702732,803.0281986882,803.0281986882,0,41.3538321907069,19.6238220308889,26.9930470334149,26.9930470334149,0,27.963201725771,17.9909676364207,45.9541693621917,45.9541693621917,0,0,29.7784955642786,26.2340818862966,0,0,1,1,0,0,0.458441554454423,0.458441554454423,"absent","absent","WBBB","WBBB",1,"absent","PIEN","ABLA","PIEN+ABLA",2,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7396",40422872010690,-9999,"80414.WY",2015,9160,43.443173,-110.1936,0,342.0305290709,104.0962479781,475.8685621856,446.126777049,0,38.49919192602,18.2970691798285,34.8491023796405,34.9197464230484,0,39.8160709755542,2.73708596712729,45.5742445894174,42.5531569426815,3.02108764673589,0,43.193766041768,4.08769198204806,0,5,0,5,0,8.7455789175943,0,8.7455789175943,"SB","absent","absent","SB",1,"absent","PIEN","ABLA","PIEN+ABLA",2,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7397",40422874010690,-9999,"89678.WY",2019,8910,43.431761,-110.061761,178.4507108196,0,14.8708925683,669.1901655735,193.3216033879,29.1193949857021,0,13.716,28.2344560749123,30.541227762558,11.8842910328547,0,0.219726425507741,49.0244618634738,12.1040174583625,36.9204444051113,14.6863959103393,0,0.373104095047531,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","ABLA","PICO+ABLA",2,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7398",40422876010690,-9999,"89647.WY",2019,7460,43.399146,-110.936733,29.7417851366,148.708925683,104.0962479781,282.5469587977,282.5469587977,33.1263134682989,32.7888323549345,24.2900810326238,29.9787967315849,29.9787967315849,2.56332426026143,12.5568076129839,4.8237334894731,19.9438653627184,19.9438653627184,0,3.02315376637757,14.2835611474715,6.36308042969015,1,0,2,3,0.799409344379845,0,1.94777379044911,2.74718313482895,"absent","MPB","WBBB","MPB+WBBB",2,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7399",40422881010690,-9999,"80126.WY",2017,9950,43.398956,-110.321476,0,89.2253554098,0,89.2253554098,89.2253554098,0,19.4488382172304,0,19.4488382172304,19.4488382172304,0,2.65073257767878,0,2.65073257767878,2.65073257767878,0,0,3.83042818357204,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","absent","PIEN",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7400",40422882010690,-9999,"89944.WY",2019,9840,43.401943,-110.259391,0,104.0962479781,118.9671405464,431.2558844807,223.0633885245,0,29.5919733132387,24.7108844641385,27.0983599503734,33.6879278735542,0,7.15934401246279,5.70550256741946,38.4391639202377,12.8648465798823,25.5743173403554,0,8.55949460118976,7.51002508535822,0,4,0,4,0,6.13779697864645,0,6.13779697864645,"SB","absent","absent","SB",1,"absent","PIEN","ABLA","PIEN+ABLA",2,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7401",40422883010690,-9999,"83590.WY",2015,9020,43.399175,-110.074992,565.0939175954,0,89.2253554098,817.8990912565,654.3192730052,30.5911451618894,0,33.4179773076309,30.9918088195751,30.7122181265786,41.5338704687983,0,7.8259831367656,60.5915963376995,49.3598536055639,11.2317427321356,49.258179421401,0,9.14888013472898,19,0,0,19,29.6828096669617,0,0,29.6828096669617,"absent","MPB","absent","MPB",1,"PICO","absent","ABLA","PICO+ABLA",2,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7402",40422885010690,-9999,"84538.WY",2018,8270,43.353455,-110.940925,0,0,104.0962479781,104.0962479781,104.0962479781,0,0,16.5442962463114,16.5442962463114,16.5442962463114,0,0,2.23780362987959,2.23780362987959,2.23780362987959,0,0,0,3.51587167296604,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","absent","ABLA","ABLA",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7403",40422887010690,-9999,"89485.WY",2014,6080,43.363049,-110.741301,0,0,14.8708925683,446.126777049,14.8708925683,0,0,16.51,16.51,27.536888057053,0,0,0.318362190593349,26.5691897669599,0.318362190593349,0,0,0,0.501951054144633,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","absent","ABLA","ABLA",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7404",40422889010690,-9999,"86358.WY",2018,7740,43.357334,-110.641271,0,0,133.8380331147,163.5798182513,133.8380331147,0,0,21.1510822628273,21.1510822628273,30.6590061749621,0,0,4.70256747705319,12.0763632751796,4.70256747705319,0,0,0,6.6138682801586,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","absent","ABLA","ABLA",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7405",40422891010690,-9999,"89209.WY",2014,7110,43.35574,-110.449963,89.2253554098,148.708925683,89.2253554098,550.2230250271,327.1596365026,27.1189857725788,25.2962832447773,19.3062279416082,24.3534937012032,26.0924257250302,5.15377523972135,7.47378789917192,2.61200165082316,29.4210368266963,15.2395647897164,0,6.60663293697139,9.65013173706256,3.75592646032112,1,0,0,1,0.446761994799519,0,0,0.446761994799519,"absent","MPB","absent","MPB",1,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7406",40422896010690,-9999,"89189.WY",2014,7570,43.306791,-110.567339,0,0,14.8708925683,431.2558844807,14.8708925683,0,0,13.716,13.716,22.1536026586788,0,0,0.219726425507741,16.6231781728348,0.219726425507741,0,0,0,0.373104095047531,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","absent","ABLA","ABLA",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7407",40422897010690,-9999,"86540.WY",2016,6850,43.310092,-110.513451,163.5798182513,0,0,163.5798182513,163.5798182513,21.0794960177808,0,0,21.0794960177808,21.0794960177808,5.70874270332372,0,0,5.70874270332372,5.70874270332372,0,8.05988968357252,0,0,3,0,0,3,2.02862648406015,0,0,2.02862648406015,"absent","MPB","absent","MPB",1,"PICO","absent","absent","PICO",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7408",40422898010690,-9999,"81042.WY",2018,7380,43.309909,-110.441088,490.7394547539,118.9671405464,44.6126777049,758.4155209833,654.3192730052,20.1803977256058,19.504529179142,16.8943417746889,19.8510753933566,21.6610441259753,15.6964239522176,3.5545797909728,1.00007171445087,27.9483573822096,20.2510754576413,0,22.6183733753531,5.18099390973176,1.54459249287332,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7409",40422900010690,-9999,"81612.WY",2019,7270,44.610394,-111.048507,14.8708925683,0,0,14.8708925683,14.8708925683,21.336,0,0,21.336,21.336,0.531683696290337,0,0,0.531683696290337,0.531683696290337,0,0.756566065247231,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7410",40422901010690,-9999,"80147.WY",2019,7280,44.591232,-110.736553,892.253554098,0,0,892.253554098,892.253554098,18.4534102864484,0,0,18.4534102864484,18.4534102864484,23.8633748789086,0,0,23.8633748789086,23.8633748789086,0,35.3720847379885,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7411",40422902010690,-9999,"87092.WY",2015,6500,44.239773,-111.03161,14.8708925683,59.4835702732,44.6126777049,118.9671405464,118.9671405464,25.4,24.4477474013456,27.1205717245538,25.5990860286066,25.5990860286066,0.753519977735738,2.79231898149532,2.57718902785177,6.12302798708283,6.12302798708283,0,1,3.71335042172476,3.32956868576059,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7412",40422903010690,-9999,"81557.WY",2017,7220,44.246723,-110.952265,89.2253554098,0,133.8380331147,267.6760662294,223.0633885245,28.1095883522568,0,29.4092076737882,28.8963748683694,31.6068162514916,5.5371662043933,0,9.09151993937277,21.0020334674527,14.6286861437661,0,6.79558325914392,0,10.9602870622969,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","ABLA","PICO+ABLA",2,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7413",40422904010690,-9999,"86433.WY",2019,7400,44.218712,-110.882317,59.4835702732,0,118.9671405464,178.4507108196,178.4507108196,28.1355881402895,0,25.348512816337,26.3103624959191,26.3103624959191,3.698276050727,0,6.00374577460727,9.70202182533427,9.70202182533427,0,4.56344941264916,0,7.47993558511075,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","ABLA","PICO+ABLA",2,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7414",40422905010690,-9999,"86160.WY",2014,8180,44.194582,-110.729401,104.0962479781,0,29.7417851366,133.8380331147,133.8380331147,33.4608591811815,0,18.3346834714974,30.7493900860922,30.7493900860922,9.15376068953375,0,0.785243168798412,9.93900385833216,9.93900385833216,0,10.8333293622152,0,1.16981314662735,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","ABLA","PICO+ABLA",2,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7415",40422906010690,-9999,"84484.WY",2016,7620,44.189755,-110.665172,446.126777049,118.9671405464,327.1596365026,892.253554098,892.253554098,19.5274631736946,21.1916920395706,17.2575621474392,18.966845177836,18.966845177836,13.3610394852212,4.196126700017,7.65259818988861,25.2097643751269,25.2097643751269,0,19.506646816758,5.74207154466395,11.7581026117384,1,0,0,1,0.596863174364478,0,0,0.596863174364478,"absent","MPB","absent","MPB",1,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7416",40422907010690,-9999,"87811.WY",2018,7650,44.187515,-110.598105,342.0305290709,74.3544628415,312.2887439343,728.6737358467,728.6737358467,15.7914904382351,22.4493471085464,18.8646865964148,17.9163630898502,17.9163630898502,6.69886795406848,2.94309832904025,8.72862471809524,18.370591001204,18.370591001204,0,10.6393218762653,4.00918095427136,12.7758417948585,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7417",40422910010690,-9999,"85261.WY",2014,9290,44.138941,-110.234683,639.4483804369,0,0,669.1901655735,639.4483804369,26.6017856316206,0,0,26.6017856316206,26.2109458000533,35.5399958058994,0,0,36.1081498691121,35.5399958058994,0.568154063212746,44.9674723683492,0,0,1,0,0,1,2.92433568159463,0,0,2.92433568159463,"absent","MPB","absent","MPB",1,"PICO","absent","absent","PICO",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7418",40422912010690,-9999,"88671.WY",2015,8270,44.098491,-110.540575,0,0,14.8708925683,14.8708925683,14.8708925683,0,0,18.542,18.542,18.542,0,0,0.401550796135375,0.401550796135375,0.401550796135375,0,0,0,0.604389034373591,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","absent","ABLA","ABLA",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7419",40422915010690,-9999,"88672.WY",2015,7220,43.904486,-111.033689,29.7417851366,0,0,29.7417851366,29.7417851366,13.0816164903272,0,0,13.0816164903272,13.0816164903272,0.399742348188809,0,0,0.399742348188809,0.399742348188809,0,0.691737326802825,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7420",40422921010690,-9999,"80146.WY",2017,8400,43.740879,-110.976655,0,0,163.5798182513,208.1924959562,163.5798182513,0,0,47.9698228283347,47.9698228283347,43.3566914328112,0,0,29.5635274544862,30.7374362278007,29.5635274544862,0,0,0,28.9322212183477,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","absent","ABLA","ABLA",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7421",40422922010690,-9999,"84354.WY",2019,7270,43.741444,-110.905567,29.7417851366,89.2253554098,104.0962479781,297.417851366,223.0633885245,32.8289472874169,30.4773540518202,23.2216097879294,27.6928346303997,27.3509176701624,2.5175102456151,6.50928232767017,4.40869468573626,17.4743543396851,13.4354872590215,0,2.98201461022544,7.67257182978915,5.81271597859422,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7422",40422927010690,-9999,"85580.WY",2016,8710,43.698424,-110.35137,0,0,297.417851366,297.417851366,297.417851366,0,0,21.9038737578539,21.9038737578539,21.9038737578539,0,0,11.2072533328592,11.2072533328592,11.2072533328592,0,0,0,15.1149243069042,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","absent","ABLA","ABLA",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7423",40422928010690,-9999,"87934.WY",2018,8600,43.686852,-110.285867,118.9671405464,29.7417851366,74.3544628415,223.0633885245,223.0633885245,30.8800702395574,30.0606612369056,23.3942135580575,28.4866784678968,28.4866784678968,8.90992162473846,2.11083551363112,3.19605498556613,14.2168121239357,14.2168121239357,0,10.7845119055502,2.47626895420159,4.27865779162145,0,0,1,1,0,0,0.830755775453651,0.830755775453651,"absent","absent","WBBB","WBBB",1,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7424",40422932010690,-9999,"90257.WY",2018,7680,43.581031,-111.033446,0,0,208.1924959562,282.5469587977,208.1924959562,0,0,22.5534469395954,22.5534469395954,25.0444515212452,0,0,8.3172781622493,13.918870324739,8.3172781622493,0,0,0,11.259592256363,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","absent","ABLA","ABLA",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7425",40422934010690,-9999,"87170.WY",2015,7690,43.417788,-111.037791,0,14.8708925683,0,14.8708925683,14.8708925683,0,38.608,0,38.608,38.608,0,1.74093255656065,0,1.74093255656065,1.74093255656065,0,0,1.95411330041066,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","absent","PIEN",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7426",40422935010690,-9999,"88925.WY",2014,7380,43.335815,-110.914988,0,59.4835702732,118.9671405464,193.3216033879,178.4507108196,0,35.1975636940968,26.0139280578693,29.3956765301748,34.7334775197558,0,5.78778694898821,6.32308754117167,18.3175431947714,12.1108744901599,0,0,6.05703579306852,8.13599077474738,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN+ABLA",2,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7427",40422936010690,-9999,"84401.WY",2016,6990,43.326074,-110.851873,59.4835702732,0,0,193.3216033879,59.4835702732,24.4530247004333,0,0,24.4530247004333,29.7359465863223,2.7935246134597,0,0,13.4256161473132,2.7935246134597,0,3.7508649177312,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7428",40422939010690,-9999,"81855.WY",2015,7980,43.249463,-110.719413,0,14.8708925683,118.9671405464,223.0633885245,133.8380331147,0,18.796,23.4207421103602,22.9529443862874,25.3642455016243,0,0.41262753980809,5.12529218456294,11.2710011229756,5.53791972437103,0,0,0.617690257604955,6.86536556492102,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN+ABLA",2,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7429",40422940010690,-9999,"89266.WY",2017,7530,43.243409,-110.652406,14.8708925683,14.8708925683,14.8708925683,163.5798182513,44.6126777049,32.512,34.544,32.258,33.1204702261305,34.0996128743688,1.23456713152223,1.39371055082002,1.21535237208997,14.9389103185999,3.84363005443223,0,1.48434875121192,1.63554407993652,1.46583792402465,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
"7430",40423063010690,-9999,"89391.WY",2016,8450,41.057582,-110.462603,0,401.5140993441,0,401.5140993441,401.5140993441,0,35.0513523826378,0,35.0513523826378,35.0513523826378,0,38.7436613432407,0,38.7436613432407,38.7436613432407,0,0,43.4659793437863,0,0,5,0,5,0,11.3467298807381,0,11.3467298807381,"SB","absent","absent","SB",1,"absent","PIEN","absent","PIEN",1,"56","01779807","0400000US56","56","WY","Wyoming","00",251458544898,1867670745
